type,name,latitude_deg,longitude_deg,iso_country,scheduled_service,iata_code
large_airport,Harstad/Narvik Airport,68.491302,16.678101,NO,yes,EVE
small_airport,Sveg Airport,62.047798,14.4229,SE,yes,EVG
large_airport,Zvartnots International Airport,40.148941,44.397887,AM,yes,EVN
medium_airport,Evansville Regional Airport,38.0369987488,-87.5324020386,US,yes,EVV
medium_airport,New Bedford Regional Airport,41.67610168457031,-70.95690155029297,US,yes,EWB
medium_airport,Coastal Carolina Regional Airport,35.0730018616,-77.04290008539999,US,yes,EWN
large_airport,Newark Liberty International Airport,40.6894,-74.170545,US,yes,EWR
seaplane_base,Excursion Inlet Seaplane Base,58.420502,-135.449005,US,yes,EXI
medium_airport,Exeter International Airport,50.734261,-3.413984,GB,yes,EXT
medium_airport,Beloyarskiy Airport,63.686901,66.698601,RU,yes,EYK
medium_airport,El Alcaravan - Yopal Airport,5.31911,-72.384,CO,yes,EYP
medium_airport,Key West International Airport,24.556119,-81.759579,US,yes,EYW
large_airport,Ezeiza International Airport - Ministro Pistarini,-34.8222,-58.5358,AR,yes,EZE
medium_airport,Elazığ Airport,38.597974,39.28348,TR,yes,EZS
large_airport,Vágar Airport,62.063256,-7.275782,FO,yes,FAE
medium_airport,Fairbanks International Airport,64.815102,-147.856003,US,yes,FAI
large_airport,Faro - Gago Coutinho International Airport,37.015909,-7.970939,PT,yes,FAO
medium_airport,Hector International Airport,46.9207,-96.815804,US,yes,FAR
large_airport,Fresno Yosemite International Airport,36.775767,-119.718018,US,yes,FAT
medium_airport,Fakarava Airport,-16.054100036621094,-145.65699768066406,PF,yes,FAV
medium_airport,Fayetteville Regional Airport - Grannis Field,34.991199,-78.880302,US,yes,FAY
small_airport,Fayzabad Airport,37.122148,70.5201,AF,yes,FBD
small_airport,Paulo Abdala Airport,-26.05938,-53.063827,BR,yes,FBE
large_airport,Lubumbashi International Airport,-11.591494,27.530753,CD,yes,FBM
seaplane_base,Friday Harbor Seaplane Base,48.5373,-123.010002,US,yes,FBS
medium_airport,Glacier Park International Airport,48.310501,-114.255997,US,yes,FCA
medium_airport,Sea-Airport Cuxhaven/Nordholz / Nordholz Naval Airbase,53.767689,8.659201,DE,yes,FCN
large_airport,Rome–Fiumicino Leonardo da Vinci International Airport,41.804532,12.251998,IT,yes,FCO
small_airport,"Førde Airport, Bringeland",61.391102,5.75694,NO,yes,FDE
large_airport,Martinique Aimé Césaire International Airport,14.591,-61.003201,MQ,yes,FDF
large_airport,Bodensee Airport Friedrichshafen,47.671299,9.51149,DE,yes,FDH
medium_airport,Bandundu Airport,-3.31132,17.381701,CD,yes,FDU
medium_airport,João Durval Carneiro Airport,-12.200694,-38.906164,BR,yes,FEC
medium_airport,Fergana International Airport,40.358799,71.745003,UZ,yes,FEG
medium_airport,Fernando de Noronha Airport,-3.854534,-32.423017,BR,yes,FEN
large_airport,Fes Saïss International Airport,33.927299,-4.97796,MA,yes,FEZ
medium_airport,Fangatau Airport,-15.820044,-140.888071,PF,yes,FGU
small_airport,Fakahina Airport,-15.992259,-140.164246,PF,yes,FHZ
small_airport,Fair Isle Airport,59.534721,-1.628509,GB,yes,FIE
large_airport,Ndjili International Airport,-4.38575,15.4446,CD,yes,FIH
medium_airport,Fitzroy Crossing Airport,-18.183596,125.559783,AU,yes,FIZ
large_airport,Fujairah International Airport,25.108411,56.328061,AE,yes,FJR
large_airport,Karlsruhe Baden-Baden Airport,48.7794,8.0805,DE,yes,FKB
large_airport,Bangoka International Airport,0.481639,25.337999,CD,yes,FKI
medium_airport,Fakfak Airport,-2.920508,132.267011,ID,yes,FKQ
medium_airport,Fukushima Airport,37.22740173339844,140.43099975585938,JP,yes,FKS
medium_airport,Gustavo Artunduaga Paredes Airport,1.58919,-75.5644,CO,yes,FLA
medium_airport,Flagstaff Pulliam Airport,35.139757,-111.669826,US,yes,FLG
large_airport,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,US,yes,FLL
large_airport,Hercílio Luz International Airport,-27.670279,-48.552502,BR,yes,FLN
medium_airport,Florence Regional Airport,34.18539810180664,-79.7238998413086,US,yes,FLO
large_airport,"Florence Airport, Peretola",43.808558,11.202822,IT,yes,FLR
small_airport,Flinders Island Airport,-40.091702,147.992996,AU,yes,FLS
medium_airport,Flores Airport,39.455299377441406,-31.131399154663086,PT,yes,FLW
medium_airport,Dr. Ferdinand Lumban Tobing Airport,1.557127,98.887145,ID,yes,FLZ
medium_airport,Formosa National Airport,-26.2127,-58.2281,AR,yes,FMA
medium_airport,Kalemie Airport,-5.87556,29.25,CD,yes,FMI
large_airport,Memmingen Allgau Airport,47.988092,10.238248,DE,yes,FMM
large_airport,Münster Osnabrück Airport,52.133816,7.688482,DE,yes,FMO
small_airport,Faresmaathoda Airport,0.192647,73.196755,MV,yes,FMT
large_airport,Lungi International Airport,8.61644,-13.1955,SL,yes,FNA
large_airport,Cristiano Ronaldo International Airport,32.697812,-16.774613,PT,yes,FNC
small_airport,Funadhoo Airport,6.162443,73.28752,MV,yes,FND
medium_airport,Nîmes-Arles-Camargue Airport,43.757401,4.41635,FR,yes,FNI
large_airport,Pyongyang Sunan International Airport,39.224098,125.669998,KP,yes,FNJ
seaplane_base,Funter Bay Seaplane Base,58.2543983459,-134.897994995,US,yes,FNR
medium_airport,Bishop International Airport,42.969294,-83.743355,US,yes,FNT
small_airport,Foula Airfield,60.121916,-2.053439,GB,yes,FOA
large_airport,Fuzhou Changle International Airport,25.929254,119.672524,CN,yes,FOC
medium_airport,Fort Dodge Regional Airport,42.552624,-94.191237,US,yes,FOD
medium_airport,Foggia Gino Lisa Airport,41.433596,15.534566,IT,yes,FOG
medium_airport,La Fortuna Arenal Airport,10.469311,-84.579073,CR,yes,FON
large_airport,Pinto Martins International Airport,-3.775833,-38.532222,BR,yes,FOR
large_airport,Grand Bahama International Airport,26.557996,-78.695583,BS,yes,FPO
large_airport,Frankfurt Main Airport,50.026706,8.55835,DE,yes,FRA
medium_airport,Friday Harbor Airport,48.523654,-123.024645,US,yes,FRD
small_airport,Fera/Maringe Airport,-8.1075,159.576996,SB,yes,FRE
medium_airport,Forlì-Luigi Ridolfi International Airport,44.194801,12.0701,IT,yes,FRL
medium_airport,Florø Airport,61.583599090576,5.0247201919556,NO,yes,FRO
medium_airport,Mundo Maya International Airport,16.913707,-89.866143,GT,yes,FRS
large_airport,Phillip Gaonwe Matante International Airport,-21.159183,27.468826,BW,yes,FRW
large_airport,Figari Sud-Corse Airport,41.50185,9.097092,FR,yes,FSC
medium_airport,Sioux Falls Regional Airport,43.585463,-96.741152,US,yes,FSD
small_airport,Syekh Hamzah Fansyuri Airport,2.269614,97.967863,ID,yes,FSH
medium_airport,Fort Smith Regional Airport,35.336601,-94.367401,US,yes,FSM
medium_airport,Saint-Pierre Pointe-Blanche Airport,46.762651,-56.17499,PM,yes,FSP
large_airport,Mount Fuji Shizuoka Airport,34.795022,138.190976,JP,yes,FSZ
small_airport,Futuna Airport,-19.516399383499998,170.231994629,VU,yes,FTA
large_airport,El Calafate - Commander Armando Tola International Airport,-50.281997,-72.053949,AR,yes,FTE
small_airport,Fitiuta Airport,-14.216131,-169.423771,AS,yes,FTI
medium_airport,Tôlanaro Airport,-25.038099,46.9561,MG,yes,FTU
medium_airport,Fort Worth Meacham International Airport,32.819919,-97.360818,US,yes,FTW
large_airport,Fuerteventura Airport,28.4527,-13.8638,ES,yes,FUE
medium_airport,Fuyang Xiguan Airport,32.882157,115.734364,CN,yes,FUG
medium_airport,Fukue Airport,32.666302,128.832993,JP,yes,FUJ
large_airport,Fukuoka Airport,33.585899353027344,130.4510040283203,JP,yes,FUK
medium_airport,Funafuti International Airport,-8.523885,179.196976,TV,yes,FUN
medium_airport,Foshan Shadi Airport,23.0825,113.070833,CN,yes,FUO
small_airport,Pointe Vele Airport,-14.311565,-178.066492,WF,yes,FUT
medium_airport,Fort Wayne International Airport,40.978896,-85.194465,US,yes,FWA
medium_airport,Fuyuan Dongji Airport,48.197219,134.36298,CN,yes,FYJ
medium_airport,Fuyun Koktokay Airport,46.804169,89.512006,CN,yes,FYN
medium_airport,Fort Yukon Airport,66.571651,-145.249987,US,yes,FYU
medium_airport,Gabès Matmata International Airport,33.733691,9.91941,TN,yes,GAE
medium_airport,Gafsa Ksar International Airport,34.422000885009766,8.822500228881836,TN,yes,GAF
medium_airport,Yamagata Airport,38.4119,140.371002,JP,yes,GAJ
medium_airport,Edward G. Pitka Sr Airport,64.736198,-156.936997,US,yes,GAL
medium_airport,Gambell Airport,63.767694,-171.733303,US,yes,GAM
large_airport,Gan International Airport,-0.692975,73.152627,MV,yes,GAN
medium_airport,Gao International Airport,16.248466,-0.005389,ML,yes,GAQ
large_airport,Lokpriya Gopinath Bordoloi International Airport,26.106654,91.585226,IN,yes,GAU
small_airport,Gamba Airport,-2.785278,10.047222,GA,yes,GAX
medium_airport,Gaya Airport,24.744301,84.951202,IN,yes,GAY
medium_airport,Gabala International Airport,40.808617,47.725389,AZ,yes,GBB
large_airport,Sir Seretse Khama International Airport,-24.555201,25.9182,BW,yes,GBE
small_airport,Kalaburagi Airport,17.308154,76.965246,IN,yes,GBI
medium_airport,Marie-Galante Airport,15.868925,-61.270087,GP,yes,GBJ
small_airport,Great Barrier Aerodrome,-36.241402,175.472,NZ,yes,GBZ
medium_airport,Northeast Wyoming Regional Airport,44.3489,-105.539001,US,yes,GCC
medium_airport,Gachsaran Airport,30.333869,50.833796,IR,yes,GCH
medium_airport,Guernsey Airport,49.435001,-2.60197,GG,yes,GCI
medium_airport,Garden City Regional Airport,37.9275016785,-100.723999023,US,yes,GCK
large_airport,Owen Roberts International Airport,19.292801,-81.357697,KY,yes,GCM
medium_airport,Grand Canyon National Park Airport,35.9524,-112.147003,US,yes,GCN
medium_airport,Gondia Airport,21.526817,80.290347,IN,yes,GDB
medium_airport,Gode Airport,5.93513011932,43.5786018372,ET,yes,GDE
large_airport,Guadalajara International Airport,20.523342,-103.310108,MX,yes,GDL
large_airport,Gdańsk Lech Wałęsa Airport,54.377602,18.4662,PL,yes,GDN
medium_airport,Gondar Airport,12.5199,37.433998,ET,yes,GDQ
medium_airport,JAGS McCartney International Airport,21.4445,-71.142303,TC,yes,GDT
medium_airport,Dawson Community Airport,47.137658,-104.80691,US,yes,GDV
medium_airport,Sokol Airport,59.9109992980957,150.72000122070312,RU,yes,GDX
medium_airport,Gelendzhik Airport,44.5820926295,38.0124807358,RU,yes,GDZ
medium_airport,Nouméa Magenta Airport,-22.257706,166.472822,NC,yes,GEA
medium_airport,Lefkoniko Airport / Geçitkale Air Base,35.23591,33.720088,CY,yes,GEC
large_airport,Spokane International Airport,47.6199,-117.533997,US,yes,GEG
medium_airport,Santo Ângelo Airport,-28.282503,-54.169623,BR,yes,GEL
medium_airport,President Obiang Nguema International Airport,1.676437,11.024904,GQ,yes,GEM
large_airport,Cheddi Jagan International Airport,6.49855,-58.254101,GY,yes,GEO
medium_airport,Rafael Cabrera Airport,21.834699630737305,-82.78379821777344,CU,yes,GER
large_airport,General Santos International Airport,6.057208,125.096243,PH,yes,GES
medium_airport,Geraldton Airport,-28.796101,114.707001,AU,yes,GET
medium_airport,Gällivare Airport,67.13240051269531,20.814599990844727,SE,yes,GEV
medium_airport,Griffith Airport,-34.2508010864,146.067001343,AU,yes,GFF
medium_airport,Grand Forks International Airport,47.949299,-97.176102,US,yes,GFK
small_airport,Almeirim Airport,-1.479524,-52.578214,BR,yes,GGF
medium_airport,East Texas Regional Airport,32.38399887084961,-94.71150207519531,US,yes,GGG
small_airport,Guaíra Airport,-24.0811,-54.1917,BR,yes,GGJ
small_airport,Garowe Airport,8.458474,48.568136,SO,yes,GGR
small_airport,Gobernador Gregores Airport,-48.7831,-70.150002,AR,yes,GGS
medium_airport,Exuma International Airport,23.562599,-75.877998,BS,yes,GGT
medium_airport,Glasgow Valley County Airport Wokal Field,48.212502,-106.614998,US,yes,GGW
medium_airport,Noumérat - Moufdi Zakaria Airport,32.384102,3.79411,DZ,yes,GHA
medium_airport,Governor's Harbour Airport,25.2847,-76.331001,BS,yes,GHB
medium_airport,Ghat Airport,25.1455993652,10.142600059500001,LY,yes,GHT
large_airport,Brașov-Ghimbav International Airport,45.70558,25.522871,RO,yes,GHV
large_airport,Gibraltar Airport,36.151679,-5.34978,GI,yes,GIB
small_airport,Boigu Island Airport,-9.23278,142.218002,AU,yes,GIC
medium_airport,Gitega Airport,-3.417209,29.911308,BI,yes,GID
large_airport,Rio Galeão – Tom Jobim International Airport,-22.809999,-43.250557,BR,yes,GIG
medium_airport,Gilgit Airport,35.918800354003906,74.33360290527344,PK,yes,GIL
medium_airport,Gisborne Airport,-38.6633,177.977997,NZ,yes,GIS
medium_airport,Jizan Regional Airport / King Abdullah bin Abdulaziz Airport,16.9011,42.5858,SA,yes,GIZ
medium_airport,La Laguna Airport,16.4454,-85.906601,HN,yes,GJA
large_airport,Jijel Ferhat Abbas Airport,36.794125,5.873652,DZ,yes,GJL
medium_airport,Grand Junction Regional Airport,39.126663,-108.529387,US,yes,GJT
medium_airport,Goroka Airport,-6.081689834590001,145.391998291,PG,yes,GKA
small_airport,Kooddoo Airport,0.7324,73.4336,MV,yes,GKK
medium_airport,Gulkana Airport,62.155859,-145.454662,US,yes,GKN
large_airport,Glasgow Airport,55.871899,-4.43306,GB,yes,GLA
medium_airport,Golfito Airport,8.65401,-83.182198,CR,yes,GLF
medium_airport,Mid Delta Regional Airport,33.482899,-90.985603,US,yes,GLH
small_airport,Galcaio Airport,6.78082990646,47.45470047,SO,yes,GLK
medium_airport,Gladstone Airport,-23.869763,151.225439,AU,yes,GLT
small_airport,Golovin Airport,64.550499,-163.007004,US,yes,GLV
medium_airport,Gemena Airport,3.23537,19.771299,CD,yes,GMA
medium_airport,Gambela Airport,8.12876,34.563099,ET,yes,GMB
medium_airport,Gomel Airport,52.527000427246094,31.016700744628906,BY,yes,GME
small_airport,Gasmata Island Airport,-6.27111005783,150.330993652,PG,yes,GMI
medium_airport,Gombe Lawanti International Airport,10.298889,10.9,NG,yes,GMO
large_airport,Gimpo International Airport,37.5583,126.791,KR,yes,GMP
medium_airport,Golog Maqên Airport,34.418066,100.301144,CN,yes,GMQ
medium_airport,Totegegie Airport,-23.07990074157715,-134.88999938964844,PF,yes,GMR
small_airport,La Gomera Airport,28.0296,-17.2146,ES,yes,GMZ
medium_airport,Grenoble Alpes Isère Airport,45.3629,5.32937,FR,yes,GNB
large_airport,Maurice Bishop International Airport,12.003996,-61.785302,GD,yes,GND
large_airport,Ganja International Airport,40.738692,46.320383,AZ,yes,GNJ
medium_airport,Binaka Airport,1.166275,97.705196,ID,yes,GNS
small_airport,Goodnews Airport,59.117561,-161.575241,US,yes,GNU
medium_airport,Gainesville Regional Airport,29.6900997162,-82.2717971802,US,yes,GNV
large_airport,Şanlıurfa GAP Airport,37.445663,38.895592,TR,yes,GNY
large_airport,Genoa Cristoforo Colombo Airport,44.412039,8.840732,IT,yes,GOA
large_airport,Nuuk International Airport,64.191066,-51.67914,GL,yes,GOH
large_airport,Goa Dabolim International Airport,15.380062,73.833328,IN,yes,GOI
large_airport,Nizhny Novgorod / Strigino International Airport,56.227351,43.785152,RU,yes,GOJ
large_airport,Goma International Airport,-1.666758,29.238037,CD,yes,GOM
medium_airport,Gorakhpur Airport,26.739700317399997,83.4496994019,IN,yes,GOP
medium_airport,Golmud Airport,36.4006,94.786102,CN,yes,GOQ
large_airport,Göteborg Landvetter Airport,57.6628,12.2798,SE,yes,GOT
large_airport,Garoua International Airport,9.334785,13.372129,CM,yes,GOU
medium_airport,Gove Airport,-12.269399642899998,136.817993164,AU,yes,GOV
large_airport,Manohar International Airport,15.744257,73.860625,IN,yes,GOX
small_airport,Tura Mountain Airport,64.333511,100.432892,RU,yes,GOY
medium_airport,Patras Araxos Agamemnon Airport,38.1511,21.4256,GR,yes,GPA
small_airport,Tancredo Thomas de Faria Airport,-25.388327,-51.52349,BR,yes,GPB
medium_airport,Guapi Airport,2.57013,-77.897969,CO,yes,GPI
medium_airport,Seymour Galapagos Ecological Airport,-0.453758,-90.2659,EC,yes,GPS
medium_airport,Gulfport Biloxi International Airport,30.405582,-89.069836,US,yes,GPT
medium_airport,Austin Straubel International Airport,44.483459,-88.130805,US,yes,GRB
medium_airport,Central Nebraska Regional Airport,40.967498779296875,-98.30960083007812,US,yes,GRI
large_airport,George Airport,-34.0056,22.378902,ZA,yes,GRJ
medium_airport,Killeen Regional Airport / Robert Gray Army Airfield,31.0672,-97.828903,US,yes,GRK
large_airport,Girona-Costa Brava Airport,41.904639,2.761774,ES,yes,GRO
large_airport,Groningen Airport Eelde,53.119107,6.577652,NL,yes,GRQ
large_airport,Gerald R. Ford International Airport,42.880798,-85.522797,US,yes,GRR
large_airport,São Paulo/Guarulhos–Governor André Franco Montoro International Airport,-23.431274,-46.469954,BR,yes,GRU
large_airport,Akhmat Kadyrov Grozny International Airport,43.388106,45.699772,RU,yes,GRV
medium_airport,Graciosa Airport,39.092201232910156,-28.029800415039062,PT,yes,GRW
medium_airport,F.G.L. Airport Granada-Jaén Airport,37.188702,-3.77736,ES,yes,GRX
medium_airport,Grímsey Airport,66.5458,-18.0173,IS,yes,GRY
large_airport,Graz Airport,46.9911,15.4396,AT,yes,GRZ
large_airport,Qeshm International Airport,26.754639,55.902353,IR,yes,GSM
large_airport,Piedmont Triad International Airport,36.09937,-79.937262,US,yes,GSO
medium_airport,Greenville-Spartanburg International Airport,34.895699,-82.218903,US,yes,GSP
medium_airport,Gustavus Airport,58.4253006,-135.7070007,US,yes,GST
large_airport,Gagarin International Airport,51.712778,46.171111,RU,yes,GSV
small_airport,Gatokae Aerodrome,-8.738358,158.202836,SB,yes,GTA
medium_airport,Groote Eylandt Airport,-13.972405,136.458553,AU,yes,GTE
medium_airport,Great Falls International Airport,47.481998,-111.371002,US,yes,GTF
small_airport,Jalaluddin Airport,0.637119,122.849998,ID,yes,GTO
medium_airport,Golden Triangle Regional Airport,33.450298,-88.5914,US,yes,GTR
large_airport,La Aurora International Airport,14.582896,-90.527515,GT,yes,GUA
small_airport,Guerrero Negro Airport,28.0261,-114.024002,MX,yes,GUB
medium_airport,Gunnison Crested Butte Regional Airport,38.534672,-106.934566,US,yes,GUC
large_airport,Antonio B. Won Pat International Airport,13.485,144.797282,GU,yes,GUM
medium_airport,Gallup Municipal Airport,35.511653,-108.788166,US,yes,GUP
medium_airport,Gurney Airport,-10.3114995956,150.333999634,PG,yes,GUR
large_airport,Atyrau International Airport,47.121318,51.820343,KZ,yes,GUW
small_airport,Guarapari Airport,-20.6465,-40.491901,BR,yes,GUZ
large_airport,Geneva International Airport,46.238098,6.10895,CH,yes,GVA
medium_airport,Coronel Altino Machado Airport,-18.895882,-41.982869,BR,yes,GVR
large_airport,New Gwadar International Airport,25.296733,62.498822,PK,yes,GWD
medium_airport,Gwalior Airport,26.29330062866211,78.22779846191406,IN,yes,GWL
medium_airport,Westerland Sylt Airport,54.9132,8.34047,DE,yes,GWT
large_airport,Seiyun Hadhramaut International Airport,15.965887,48.788146,YE,yes,GXF
medium_airport,Negage Airport,-7.754509925842285,15.287699699401855,AO,yes,GXG
medium_airport,Gannan Xiahe Airport,34.819014,102.622261,CN,yes,GXH
medium_airport,Guayaramerín Airport,-10.88856,-65.380955,BO,yes,GYA
large_airport,Heydar Aliyev International Airport,40.47278,50.050931,AZ,yes,GYD
large_airport,José Joaquín de Olmedo International Airport,-2.15742,-79.883598,EC,yes,GYE
medium_airport,General José María Yáñez International Airport,27.9689998626709,-110.92500305175781,MX,yes,GYM
large_airport,Santa Genoveva International Airport,-16.632,-49.220699,BR,yes,GYN
medium_airport,Guangyuan Panlong Airport,32.390254,105.694571,CN,yes,GYS
medium_airport,Guyuan Liupanshan Airport,36.078889,106.216944,CN,yes,GYU
medium_airport,Gary/Chicago International Airport,41.617087,-87.413206,US,yes,GYY
small_airport,Gruyere Airport,-28.034548,123.81506,AU,yes,GYZ
small_airport,Garze Gesar Airport,31.7575,99.554167,CN,yes,GZG
heliport,Xewkija Heliport,36.027199,14.2728,MT,yes,GZM
small_airport,Nusatupe Airport,-8.09778022766,156.863998413,SB,yes,GZO
medium_airport,Gazipaşa-Alanya Airport,36.298832,32.297017,TR,yes,GZP
large_airport,Gaziantep Oğuzeli International Airport,36.947201,37.478699,TR,yes,GZT
small_airport,Hasvik Airport,70.486702,22.1397,NO,yes,HAA
medium_airport,Hachijojima Airport,33.114843,139.785645,JP,yes,HAC
medium_airport,Halmstad Airport,56.69110107421875,12.820199966430664,SE,yes,HAD
large_airport,Prince Said Ibrahim International Airport,-11.5337,43.2719,KM,yes,HAH
large_airport,Hannover Airport,52.461102,9.68508,DE,yes,HAJ
large_airport,Haikou Meilan International Airport,19.9349,110.459,CN,yes,HAK
small_airport,Halali Airport,-19.0285,16.4585,NA,yes,HAL
large_airport,Hamburg Helmut Schmidt Airport,53.630402,9.98823,DE,yes,HAM
large_airport,Noi Bai International Airport,21.221201,105.806999,VN,yes,HAN
large_airport,Hanimaadhoo International Airport,6.743235,73.167072,MV,yes,HAQ
large_airport,Hail International Airport,27.437901,41.686298,SA,yes,HAS
medium_airport,"Haugesund Airport, Karmøy",59.345299,5.20836,NO,yes,HAU
large_airport,José Martí International Airport,22.989200592041016,-82.40910339355469,CU,yes,HAV
large_airport,Hobart International Airport,-42.837032,147.513022,AU,yes,HBA
large_airport,Alexandria International Airport,30.93249,29.696437,EG,yes,HBE
small_airport,Haibei Qilian Airport,38.008068,100.645065,CN,yes,HBQ
seaplane_base,Hambantota Seaplane Base,6.124043,81.103,LK,yes,HBT
medium_airport,Hubballi Airport,15.361084,75.082096,IN,yes,HBX
medium_airport,Hechi Jinchengjiang Airport,24.804344,107.710819,CN,yes,HCJ
medium_airport,Holy Cross Airport,62.18830108642578,-159.77499389648438,US,yes,HCR
medium_airport,Chenzhou Beihu Airport,25.753419,112.845404,CN,yes,HCZ
small_airport,Hyderabad Airport,25.3181,68.366096,PK,yes,HDD
medium_airport,Heringsdorf Airport,53.8787,14.1523,DE,yes,HDF
medium_airport,Handan Airport,36.524824,114.424126,CN,yes,HDG
small_airport,Kulhudhuffushi Airport,6.630762,73.067815,MV,yes,HDK
medium_airport,Hamadan Airport,34.866416,48.56069,IR,yes,HDM
medium_airport,Yampa Valley Airport,40.481201,-107.218002,US,yes,HDN
small_airport,Hindon Airport / Hindon Air Force Station,28.707701,77.358902,IN,yes,HDO
medium_airport,Eastgate Airport / Air Force Base Hoedspruit,-24.361864,31.052921,ZA,yes,HDS
large_airport,Hat Yai International Airport,6.93321,100.392998,TH,yes,HDY
large_airport,Herat - Khwaja Abdullah Ansari International Airport,34.209999,62.228298,AF,yes,HEA
medium_airport,Heho Airport,20.74714,96.792029,MM,yes,HEH
small_airport,Heide-Büsum Airport,54.153332,8.901667,DE,yes,HEI
medium_airport,Heihe Aihui Airport,50.171621,127.308884,CN,yes,HEK
large_airport,Helsinki Vantaa Airport,60.318363,24.963341,FI,yes,HEL
large_airport,Heraklion International Nikos Kazantzakis Airport,35.339699,25.1803,GR,yes,HER
large_airport,Hohhot Baita International Airport,40.849658,111.824598,CN,yes,HET
medium_airport,Uri Michaeli Haifa International Airport,32.810219,35.043719,IL,yes,HFA
large_airport,Hefei Xinqiao International Airport,31.98779,116.9769,CN,yes,HFE
medium_airport,Hornafjörður Airport,64.295601,-15.2272,IS,yes,HFN
small_airport,Hagfors Airport,60.0201,13.5789,SE,yes,HFS
medium_airport,Hammerfest Airport,70.679703,23.6686,NO,yes,HFT
large_airport,Egal International Airport,9.514082,44.083469,SO,yes,HGA
small_airport,Hughenden Airport,-20.815001,144.225006,AU,yes,HGD
large_airport,Hangzhou Xiaoshan International Airport,30.23609,120.428865,CN,yes,HGH
medium_airport,Itanagar Donyi Polo Hollongi Airport,26.96683,93.638792,IN,yes,HGI
small_airport,Helgoland-Düne Airport,54.18528,7.915833,DE,yes,HGL
medium_airport,Mae Hong Son Airport,19.3013,97.9758,TH,yes,HGN
medium_airport,Korhogo Airport,9.38718,-5.55666,CI,yes,HGO
medium_airport,Hagerstown Regional Richard A Henson Field,39.708771,-77.728014,US,yes,HGR
medium_airport,Mount Hagen Kagamuga Airport,-5.828212,144.299412,PG,yes,HGU
medium_airport,Hilton Head Airport,32.2244,-80.697502,US,yes,HHH
large_airport,Frankfurt-Hahn Airport,49.946353,7.261734,DE,yes,HHN
heliport,Shun Tak Heliport,22.288868,114.152369,HK,yes,HHP
medium_airport,Hua Hin Airport,12.6361999512,99.951499939,TH,yes,HHQ
medium_airport,Jack Northrop Field Hawthorne Municipal Airport,33.922798,-118.334999,US,yes,HHR
small_airport,Hikueru Airport,-17.548297,-142.612037,PF,yes,HHZ
large_airport,Huai'an Lianshui Airport,33.792712,119.126657,CN,yes,HIA
medium_airport,Range Regional Airport,47.384831,-92.836905,US,yes,HIB
medium_airport,Horn Island Airport,-10.585636,142.29277,AU,yes,HID
medium_airport,Lake Havasu City Airport,34.570506,-114.357745,US,yes,HII
large_airport,Hiroshima Airport,34.4361,132.919006,JP,yes,HIJ
small_airport,Shilavo Airport,6.077545,44.763736,ET,yes,HIL
medium_airport,Sacheon Airport / Sacheon Air Base,35.088591,128.071747,KR,yes,HIN
large_airport,Honiara International Airport,-9.428,160.054993,SB,yes,HIR
seaplane_base,Hayman Island Resort Seaplane Base,-20.059999465942383,148.88099670410156,AU,yes,HIS
small_airport,Hejing Bayinbuluke Airport,42.976395,83.995543,CN,yes,HJB
medium_airport,Huaihua Zhijiang Airport,27.443087,109.704666,CN,yes,HJJ
medium_airport,Khajuraho Airport,24.8172,79.918602,IN,yes,HJR
large_airport,Hakodate Airport,41.77,140.822006,JP,yes,HKD
large_airport,Hong Kong International Airport,22.31184,113.914862,HK,yes,HKG
medium_airport,Hokitika Airfield,-42.713600158691406,170.98500061035156,NZ,yes,HKK
medium_airport,Hoskins Airport,-5.463846,150.407327,PG,yes,HKN
large_airport,Phuket International Airport,8.113257,98.3174,TH,yes,HKT
large_airport,Lanseria International Airport,-25.938964,27.926642,ZA,yes,HLA
large_airport,Hulunbuir Hailar Airport,49.208616,119.822301,CN,yes,HLD
medium_airport,Saint Helena International Airport,-15.958898,-5.646066,SH,yes,HLE
small_airport,Ulanhot Yilelite Airport,46.195333,122.008333,CN,yes,HLH
medium_airport,Helena Regional Airport,46.6068,-111.983002,US,yes,HLN
large_airport,Halim Perdanakusuma International Airport,-6.266989,106.890318,ID,yes,HLP
medium_airport,Hamilton International Airport,-37.866961,175.331952,NZ,yes,HLZ
medium_airport,Khanty Mansiysk Airport,61.0285,69.086098,RU,yes,HMA
large_airport,Suhaj International Airport,26.342515,31.743017,EG,yes,HMB
medium_airport,Hassi Messaoud-Oued Irara Krim Belkacem Airport,31.673,6.14044,DZ,yes,HME
medium_airport,Hami Airport,42.8414,93.669197,CN,yes,HMI
large_airport,General Ignacio L. Pesqueira International Airport,29.092811,-111.053015,MX,yes,HMO
small_airport,Haji Muhammad Sidik Airport,-1.02581,114.92881,ID,yes,HMS
small_airport,Hemavan Airport,65.806099,15.0828,SE,yes,HMV
medium_airport,Iwate Hanamaki Airport,39.4286,141.134995,JP,yes,HNA
large_airport,Tokyo Haneda International Airport,35.549678,139.786958,JP,yes,HND
small_airport,Hoonah Airport,58.0961,-135.410111,US,yes,HNH
large_airport,Daniel K. Inouye International Airport,21.318387,-157.92567,US,yes,HNL
medium_airport,Hana Airport,20.795601,-156.014008,US,yes,HNM
medium_airport,Haines Airport,59.243921,-135.523925,US,yes,HNS
small_airport,Hengyang Nanyue Airport,26.72208,112.617958,CN,yes,HNY
medium_airport,Lea County Regional Airport,32.6875,-103.217003,US,yes,HOB
